GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),GPS Altitude(ft),Acceleration Sensor(Total)(g),Acceleration Sensor(Z axis)(g),Speed (OBD)(mph),Engine RPM(rpm),Engine Coolant Temperature(°C)
Sat Apr 13 15:39:55 CDT 2019,39:55.3,-88.17833654,41.82347816,17.980024,16,178,299.4,-0.34476504,7.603985,5.631162,-0.015827894,583.9895058,-0.015827894,0.474022627,0,718,-
Sat Apr 13 15:39:56 CDT 2019,39:56.3,-88.17844237,41.82360284,17.810179,14,176,302.5,-0.4213795,7.73806,5.650316,-0.003356516,577.4278259,-0.003356516,0.475975126,0,718,-
Sat Apr 13 15:39:57 CDT 2019,39:57.3,-88.17865067,41.8236908,18.21001,14,175,301.8,-0.51714754,7.0485296,6.5505357,0.026404276,574.146986,0.026404276,0.567740619,0,718,-
Sat Apr 13 15:39:58 CDT 2019,39:58.3,-88.17884804,41.82372323,17.170654,13,175,299.5,-0.9768343,8.2169,6.0142345,0.061762393,574.146986,0.061762393,0.513071775,0,718,-
Sat Apr 13 15:39:59 CDT 2019,39:59.3,-88.17898985,41.82380134,16.910027,13,175,300.3,-1.4556746,6.244078,6.339846,-0.061864972,574.146986,-0.061864972,0.546263576,0,718,-
Sat Apr 13 15:40:01 CDT 2019,40:00.3,-88.17929326,41.82394322,15.700203,13,179,302.4,-1.283292,7.240066,6.033388,0.040080667,587.2703457,0.040080667,0.515024245,0,718,-
Sat Apr 13 15:40:01 CDT 2019,40:01.3,-88.17929326,41.82394322,15.700203,13,179,302.4,-2.5474305,4.9416323,8.772355,0.0776878,587.2703457,0.0776878,0.794225752,0,718,-
Sat Apr 13 15:40:02 CDT 2019,40:02.3,-88.17949751,41.82399903,16.02045,12,177,298.9,-3.5242648,3.5625722,9.136273,0.081217825,580.7086658,0.081217825,0.831322432,0,718,-
Sat Apr 13 15:40:03 CDT 2019,40:03.3,-88.17969857,41.82407939,16.540077,13,178,298.5,-1.7238252,6.301539,6.9527617,-0.019595869,583.9895058,-0.019595869,0.608742237,0,718,-
Sat Apr 13 15:40:04 CDT 2019,40:04.3,-88.17983116,41.82415712,16.060251,13,177,300.5,-1.5897499,6.531382,6.7229185,0.022124222,580.7086658,0.022124222,0.585312784,0,718,-
Sat Apr 13 15:40:05 CDT 2019,40:05.3,-88.17989628,41.82419216,13.22,13,176,303.2,-2.030283,6.0142345,7.872135,0.04984051,577.4278259,0.04984051,0.702460229,0,718,-
Sat Apr 13 15:40:06 CDT 2019,40:06.3,-88.18006683,41.82423341,13.250544,13,177,299.9,-0.05746084,7.603985,7.2209125,0.08795422,580.7086658,0.087954223,0.636076689,0,718,-
Sat Apr 13 15:40:07 CDT 2019,40:07.3,-88.18021358,41.82429829,13.610234,13,177,300.4,-0.32561144,7.4507556,6.9719152,0.027036928,580.7086658,0.027036928,0.610694706,0,718,-
Sat Apr 13 15:40:08 CDT 2019,40:08.3,-88.18022209,41.82433186,10.210705,14,178,305.8,-0.38307226,8.025364,6.3206925,0.061073124,583.9895058,0.061073124,0.544311166,0,718,-
Sat Apr 13 15:40:09 CDT 2019,40:09.3,-88.18036607,41.82442952,11.870068,14,177,308.6,-1.3024458,8.312668,2.873042,-0.07467252,580.7086658,-0.07467252,0.19286871,0,718,-
Sat Apr 13 15:40:10 CDT 2019,40:10.3,-88.18041118,41.82446019,9.960321,15,176,310.9,-2.4708161,7.8529816,5.305551,0.027823508,577.4278259,0.027823508,0.440830886,0,718,-
Sat Apr 13 15:40:11 CDT 2019,40:11.3,-88.18054221,41.82454442,10.900073,15,176,309,-2.030283,8.082825,5.1523223,0.017775297,577.4278259,0.017775297,0.425211221,0,718,-
Sat Apr 13 15:40:12 CDT 2019,40:12.3,-88.18056433,41.82450007,8.4739895,14,177,300.5,-1.8387469,8.676587,5.3247046,0.0735243,580.7086658,0.073524296,0.442783326,0,718,-
Sat Apr 13 15:40:13 CDT 2019,40:13.3,-88.18050016,41.82448386,5.157073,15,177,308.2,-2.087744,8.90643,3.8498764,0.030718029,580.7086658,0.030718029,0.29244408,0,718,-
Sat Apr 13 15:40:14 CDT 2019,40:14.3,-88.18053908,41.82454932,5.303405,16,179,316.9,-2.566584,8.983045,3.9073372,0.05128175,587.2703457,0.05128175,0.298301429,0,718,-
Sat Apr 13 15:40:15 CDT 2019,40:15.3,-88.18057462,41.82451248,4.521338,18,179,299.3,-0.9959879,8.101978,5.305551,3.05E-04,587.2703457,3.05E-04,0.440830886,0,718,-
Sat Apr 13 15:40:17 CDT 2019,40:16.3,-88.18075452,41.8245065,6.7301188,14,181,280.6,-0.9576807,7.795521,6.2823853,0.04424125,593.8320255,0.04424125,0.540406227,0,718,-
Sat Apr 13 15:40:17 CDT 2019,40:17.3,-88.18075452,41.8245065,6.7301188,14,181,280.6,-1.6472107,6.7803793,5.497087,-0.07551199,593.8320255,-0.075511992,0.460355431,0,718,-
Sat Apr 13 15:40:18 CDT 2019,40:18.3,-88.18083634,41.82448904,6.830183,15,181,274.8,-1.2449849,7.3166804,6.6079965,0.0319739,593.8320255,-0.012868226,0.526739061,0,718,-
Sat Apr 13 15:40:19 CDT 2019,40:19.3,-88.18095021,41.82454717,7.7002335,16,180,283.3,-0.45968673,8.082825,7.2592196,0.015647456,590.5511856,0.015647456,0.639981568,0,718,-
Sat Apr 13 15:40:20 CDT 2019,40:20.3,-88.18113445,41.8246646,10.700299,15,182,290.6,-0.842759,5.3821654,7.489063,-0.036974967,597.1128654,-0.036974967,0.663411081,0,718,-
Sat Apr 13 15:40:21 CDT 2019,40:21.3,-88.18124978,41.82467007,11.28011,15,182,286.3,-0.30645782,7.029376,5.8801594,-0.046276152,597.1128654,-0.046276152,0.499404609,0,718,-
Sat Apr 13 15:40:22 CDT 2019,40:22.3,-88.18145139,41.82493559,14.13051,15,187,306,-1.6089035,8.42759,5.7843914,0.073797286,613.517065,0.073797286,0.489642322,0,718,-
Sat Apr 13 15:40:23 CDT 2019,40:23.3,-88.18159232,41.8249841,14.090014,16,187,303.9,-1.8387469,6.4164605,6.2632318,-0.030937238,613.517065,-0.030937238,0.538453758,0,718,-
Sat Apr 13 15:40:24 CDT 2019,40:24.3,-88.18179967,41.82506936,15.380013,16,187,300.8,-1.6280571,6.703765,6.703765,-4.36E-04,613.517065,-4.36E-04,0.583360314,0,718,-
Sat Apr 13 15:40:25 CDT 2019,40:25.3,-88.18195155,41.82512659,15.28,15,187,299.9,-0.93852705,7.4124484,5.1523223,-0.055833578,613.517065,-0.055833578,0.425211221,0,718,-
Sat Apr 13 15:40:26 CDT 2019,40:26.3,-88.18210081,41.82515468,14.430015,16,188,298.7,-1.3024458,8.619126,4.3478703,0.020717416,616.797905,0.020717416,0.343207985,0,718,-
Sat Apr 13 15:40:27 CDT 2019,40:27.3,-88.18231377,41.82521002,15.310209,16,188,296,-0.6512229,7.469909,6.646304,0.04038936,616.797905,0.040389359,0.577502966,0,718,-
Sat Apr 13 15:40:28 CDT 2019,40:28.3,-88.18248519,41.82524608,15.540012,16,187,293.4,-0.7086837,7.7572136,5.9759274,0.01979047,613.517065,0.019790471,0.509166896,0,718,-
Sat Apr 13 15:40:29 CDT 2019,40:29.3,-88.18265512,41.82535528,15.940012,15,188,298.4,-0.7661445,7.3166804,6.033388,-0.011139214,616.797905,-0.011139214,0.515024245,0,718,-
Sat Apr 13 15:40:30 CDT 2019,40:30.3,-88.18283285,41.82545902,16.260002,16,188,300.8,-0.90021986,7.6614456,6.2249246,0.025882713,616.797905,0.025882713,0.534548879,0,718,-
Sat Apr 13 15:40:31 CDT 2019,40:31.3,-88.18295087,41.82546215,14.7502165,16,188,296.9,-0.61291564,7.699753,6.0716953,0.020511925,616.797905,0.020511925,0.518929183,0,718,-
Sat Apr 13 15:40:32 CDT 2019,40:32.3,-88.18327541,41.82557695,18.04,16,189,295.9,-0.91937345,7.3166804,6.1100025,-0.004792512,620.0787449,-0.004792511,0.522834063,0,718,-
Sat Apr 13 15:40:33 CDT 2019,40:33.3,-88.18340318,41.82567382,17.210045,15,189,300.7,-1.1300632,7.4124484,5.995081,-0.002393901,620.0787449,-0.002393901,0.511119366,0,718,-
Sat Apr 13 15:40:34 CDT 2019,40:34.3,-88.18348132,41.82569591,14.550416,15,187,301.8,-1.1300632,7.3549876,6.4164605,3.22E-04,613.517065,3.22E-04,0.554073453,0,718,-
Sat Apr 13 15:40:35 CDT 2019,40:35.3,-88.18363943,41.82572337,14.160173,15,186,297.1,-0.4405331,7.086837,5.1140146,-0.0890066,610.2362251,-0.089006603,0.405686617,0,718,-
Sat Apr 13 15:40:36 CDT 2019,40:36.3,-88.18378795,41.82580446,14.670277,14,186,298.5,-1.5705963,7.3166804,7.0485296,0.06692988,610.2362251,0.066929877,0.618504524,0,718,-
Sat Apr 13 15:40:37 CDT 2019,40:37.3,-88.18400175,41.82586764,15.800029,13,184,296.1,-1.283292,7.1826053,6.244078,0.001270093,603.6745453,0.001270093,0.536501348,0,718,-
Sat Apr 13 15:40:38 CDT 2019,40:38.3,-88.18417981,41.82600082,16.390076,13,183,302.2,-0.9768343,7.776367,6.933608,0.08569449,600.3937054,0.085694492,0.604837358,0,718,-
Sat Apr 13 15:40:39 CDT 2019,40:39.3,-88.18430592,41.82603077,15.22003,13,183,300.4,-1.0342951,7.374141,6.301539,0.013378263,600.3937054,0.013378263,0.542358696,0,718,-
Sat Apr 13 15:40:40 CDT 2019,40:40.3,-88.18453246,41.82612893,16.800026,13,183,298.8,-0.8619126,7.699753,6.895301,0.07626814,600.3937054,0.076268137,0.602884889,0,718,-
Sat Apr 13 15:40:41 CDT 2019,40:41.3,-88.18461294,41.82621813,15.35016,13,182,305.2,-1.7238252,7.52737,6.933608,0.07785125,597.1128654,0.077851251,0.606789768,0,718,-
Sat Apr 13 15:40:42 CDT 2019,40:42.3,-88.1847575,41.82625461,14.62003,14,182,302,-1.2641385,7.374141,6.0716953,0.001204729,597.1128654,0.001204729,0.518929183,0,718,-
Sat Apr 13 15:40:43 CDT 2019,40:43.3,-88.18493233,41.82629718,14.640219,14,183,297.6,0.30645782,8.0445175,4.9416323,-0.018099666,600.3937054,-0.018099666,0.403734177,0,718,-
Sat Apr 13 15:40:44 CDT 2019,40:44.3,-88.18507168,41.82637196,14.870407,14,182,298.7,0.076614454,8.734048,4.6160207,3.91E-04,597.1128654,3.91E-04,0.370542377,0,718,-
Sat Apr 13 15:40:45 CDT 2019,40:45.3,-88.18526704,41.82641156,15.440003,14,182,295,0.2681506,8.944737,5.497087,0.089570224,597.1128654,0.089570224,0.460355431,0,718,-
Sat Apr 13 15:40:46 CDT 2019,40:46.3,-88.18547711,41.82652474,16.260443,14,181,299.5,-0.11492168,8.159439,5.056554,-0.002415299,593.8320255,-0.002415299,0.415448904,0,718,-
Sat Apr 13 15:40:47 CDT 2019,40:47.3,-88.18566123,41.82661157,16.820026,14,182,300.1,0.038307227,8.236053,4.9799395,1.06E-04,597.1128654,1.06E-04,0.407639086,0,718,-
Sat Apr 13 15:40:48 CDT 2019,40:48.3,-88.18585437,41.8267295,17.400002,15,181,302.6,0.4213795,7.680599,6.646304,0.020867042,593.8320255,0.020867042,0.577502966,0,718,-
Sat Apr 13 15:40:49 CDT 2019,40:49.3,-88.18594842,41.82674996,15.270004,12,182,301.1,-0.40222588,8.772355,4.711789,0.03488058,597.1128654,0.034880579,0.380304694,0,718,-
Sat Apr 13 15:40:50 CDT 2019,40:50.3,-88.18612342,41.82683801,15.530012,13,183,301.3,-0.40222588,7.8912888,5.746084,0.014916241,600.3937054,0.014916241,0.485737413,0,718,-
Sat Apr 13 15:40:51 CDT 2019,40:51.3,-88.18628039,41.82692257,15.5106325,14,183,301.4,-0.47884035,8.025364,5.497087,0.034645185,600.3937054,0.034645185,0.460355431,0,718,-
Sat Apr 13 15:40:52 CDT 2019,40:52.3,-88.186518,41.82702734,17.880136,15,182,300.3,-0.7661445,8.446744,4.865018,0.015704513,597.1128654,0.015704513,0.39592433,0,718,-
Sat Apr 13 15:40:53 CDT 2019,40:53.3,-88.18673028,41.82701943,17.420103,15,181,292.3,-0.7278373,8.178593,5.133168,0.006096363,593.8320255,0.006096363,0.423258722,0,718,-
Sat Apr 13 15:40:54 CDT 2019,40:54.3,-88.18686868,41.82705619,15.840155,16,181,291.7,-1.091756,8.082825,5.267244,0.008720934,593.8320255,0.008720934,0.436925977,0,718,-
Sat Apr 13 15:40:55 CDT 2019,40:55.3,-88.18691782,41.82714013,14.060431,15,181,298.1,-0.61291564,8.159439,5.1906295,0.015093602,593.8320255,0.015093602,0.42911613,0,718,-
Sat Apr 13 15:40:56 CDT 2019,40:56.3,-88.18706367,41.82723411,14.10043,15,182,301.3,-0.5554548,8.408437,4.8267107,0.008928955,597.1128654,0.008928955,0.392019421,0,718,-
Sat Apr 13 15:40:57 CDT 2019,40:57.3,-88.18709957,41.82720479,11.020223,15,184,297.8,-0.61291564,8.37013,4.999093,0.014780402,603.6745453,0.03188926,0.411543995,0,718,-
Sat Apr 13 15:40:58 CDT 2019,40:58.3,-88.18722766,41.82723365,11.020073,16,184,295.8,-0.49799395,8.465898,4.76925,0.015196562,603.6745453,0.015196562,0.386162072,0,718,-
Sat Apr 13 15:41:00 CDT 2019,40:59.3,-88.1876019,41.82738879,14.190172,15,182,296.2,-0.49799395,8.2169,4.5202527,0.014878511,597.1128654,0.014878511,0.36078009,0,718,-
Sat Apr 13 15:41:00 CDT 2019,41:00.3,-88.1876019,41.82738879,14.190172,15,182,296.2,-0.49799395,8.580819,4.9224787,0.028685153,597.1128654,0.028685153,0.401781708,0,718,-
Sat Apr 13 15:41:01 CDT 2019,41:01.3,-88.18776631,41.82749968,14.900054,15,183,300.8,-0.9768343,8.178593,5.1906295,0.015271035,600.3937054,0.015271035,0.42911613,0,718,-
Sat Apr 13 15:41:02 CDT 2019,41:02.3,-88.18791784,41.82754934,14.180057,15,184,300.4,-0.6512229,8.619126,4.2904096,0.002682388,603.6745453,0.002682388,0.337350607,0,718,-
Sat Apr 13 15:41:03 CDT 2019,41:03.3,-88.1880539,41.82754731,13.470093,13,182,295.4,-1.340753,7.603985,6.14831,0.025131762,597.1128654,0.025131762,0.526739061,0,718,-
Sat Apr 13 15:41:04 CDT 2019,41:04.3,-88.18819693,41.82759668,13.390034,12,182,296.4,-0.8810662,8.2169,5.056554,0.006590545,597.1128654,0.006590545,0.415448904,0,718,-
Sat Apr 13 15:41:05 CDT 2019,41:05.3,-88.18829849,41.82765903,12.5109,13,181,301.3,-1.2258313,8.791509,4.213795,0.045074046,593.8320255,0.045074046,0.329540789,0,718,-
Sat Apr 13 15:41:06 CDT 2019,41:06.3,-88.18838394,41.82771985,11.650017,14,180,304,-0.61291564,8.6574335,4.6926355,0.024758518,590.5511856,0.024758518,0.378352225,0,718,-
Sat Apr 13 15:41:07 CDT 2019,41:07.3,-88.1884693,41.82777538,10.962011,16,180,303.7,-0.63206923,8.523358,4.76925,0.016694605,590.5511856,0.016694605,0.386162072,0,718,-
Sat Apr 13 15:41:08 CDT 2019,41:08.3,-88.18868683,41.82783531,13.640444,16,178,297.3,-1.1875241,8.0445175,5.5737014,0.015130122,583.9895058,0.015130122,0.468165278,0,718,-
Sat Apr 13 15:41:09 CDT 2019,41:09.3,-88.18893589,41.82798826,16.73019,14,181,301.3,-0.63206923,8.1402855,4.3287168,-0.03897196,593.8320255,-0.038971961,0.341255516,0,718,-
Sat Apr 13 15:41:10 CDT 2019,41:10.3,-88.18910179,41.8280442,15.960004,15,181,300.1,-1.1109096,8.485051,4.865018,0.022436202,593.8320255,0.022436202,0.39592433,0,718,-
Sat Apr 13 15:41:11 CDT 2019,41:11.3,-88.18928342,41.82813176,16.71036,15,182,300.6,-1.2066777,8.178593,4.7884035,0.005641871,597.1128654,0.005641871,0.388114512,0,718,-
Sat Apr 13 15:41:12 CDT 2019,41:12.3,-88.18926779,41.82817816,12.611585,16,183,306.3,-1.2449849,8.178593,5.6886234,0.034793463,600.3937054,0.034793463,0.479880035,0,718,-
Sat Apr 13 15:41:13 CDT 2019,41:13.3,-88.18946147,41.82823904,13.950014,16,184,302.8,-1.5897499,8.025364,5.3821654,0.017259896,603.6745453,0.017259896,0.448640704,0,718,-
Sat Apr 13 15:41:14 CDT 2019,41:14.3,-88.18963648,41.82821149,13.34096,16,184,294,-1.3790601,8.0445175,5.3247046,0.012392461,603.6745453,0.012392461,0.442783326,0,718,-
Sat Apr 13 15:41:15 CDT 2019,41:15.3,-88.18973914,41.82820614,11.570276,16,183,290.5,-2.087744,7.9104424,5.267244,0.022652261,600.3937054,0.022652261,0.436925977,0,718,-
Sat Apr 13 15:41:16 CDT 2019,41:16.3,-88.18982287,41.82830832,11.520018,16,185,299.8,-1.3790601,7.795521,5.4779334,3.49E-04,606.9553852,3.49E-04,0.458402991,0,718,-
Sat Apr 13 15:41:17 CDT 2019,41:17.3,-88.19003423,41.82834872,12.94,15,186,296.1,-1.8962077,7.5848308,6.090849,0.029273927,610.2362251,0.029273927,0.520881653,0,718,-
Sat Apr 13 15:41:18 CDT 2019,41:18.3,-88.19017113,41.82837319,12.170592,15,186,295.4,-0.4213795,7.603985,6.5505357,0.04298371,610.2362251,0.042983711,0.567740619,0,718,-
Sat Apr 13 15:41:20 CDT 2019,41:19.3,-88.19034252,41.82848733,10.640569,15,184,302.1,-0.8810662,8.178593,7.0485296,0.10153587,603.6745453,0.101535872,0.618504524,0,718,-
Sat Apr 13 15:41:21 CDT 2019,41:20.3,-88.19037951,41.82852891,8.850091,13,183,319,-1.3215994,9.002198,6.1866174,0.14058477,600.3937054,0.140584767,0.53064394,0,718,-
Sat Apr 13 15:41:21 CDT 2019,41:21.3,-88.19037951,41.82852891,8.850091,13,183,319,-2.873042,8.178593,3.8115692,-0.015707493,600.3937054,-0.015707493,0.288539171,0,718,-
Sat Apr 13 15:41:22 CDT 2019,41:22.3,-88.1903495,41.82859451,9.280264,12,183,348.7,-1.091756,8.714894,4.003105,0.04297516,600.3937054,0.042975161,0.308063716,0,718,-
Sat Apr 13 15:41:23 CDT 2019,41:23.3,-88.19040738,41.82869448,9.601505,13,183,350.6,-0.32561144,8.561666,4.6351743,0.011997163,600.3937054,0.011997163,0.372494817,0,718,-
Sat Apr 13 15:41:24 CDT 2019,41:24.3,-88.19036837,41.82879469,11.260112,12,186,1.2,-1.1300632,8.619126,5.133168,0.048086107,610.2362251,0.048086107,0.423258722,0,718,-
Sat Apr 13 15:41:25 CDT 2019,41:25.3,-88.19033976,41.82887565,11.401122,12,184,7.2,-1.5131354,7.9104424,4.4244847,-0.044286013,603.6745453,-0.044286013,0.351017803,0,718,-
Sat Apr 13 15:41:26 CDT 2019,41:26.3,-88.19031457,41.82895846,11.152582,13,180,9.8,-2.1068976,8.619126,5.497087,0.02731312,590.5511856,0.027313121,0.460355431,0,718,-
Sat Apr 13 15:41:27 CDT 2019,41:27.3,-88.19035318,41.82918481,17.891232,12,182,0.4,-1.2449849,7.929596,4.9224787,-0.021172762,597.1128654,-0.021172762,0.401781708,0,718,-
Sat Apr 13 15:41:29 CDT 2019,41:28.3,-88.19036337,41.8295263,18.590324,13,182,0.8,0.38307226,7.393295,4.76925,-0.08330023,597.1128654,-0.083300233,0.386162072,0,718,-
Sat Apr 13 15:41:29 CDT 2019,41:29.3,-88.19036337,41.8295263,18.590324,13,182,0.8,-1.340753,8.504205,6.2249246,0.045230526,597.1128654,0.045230526,0.534548879,0,718,-
Sat Apr 13 15:41:30 CDT 2019,41:30.3,-88.19037294,41.82971023,19.120066,14,181,359.9,-0.34476504,7.833828,6.244078,-0.047438323,593.8320255,-0.047438323,0.536501348,0,718,-
Sat Apr 13 15:41:32 CDT 2019,41:31.3,-88.19037793,41.83011377,20.340553,12,182,0.5,0.5746084,6.4547677,4.8841715,-0.15380734,597.1128654,-0.153807342,0.397876799,0,718,-
Sat Apr 13 15:41:32 CDT 2019,41:32.3,-88.19037793,41.83011377,20.340553,12,182,0.5,-1.436521,7.374141,6.167464,0.00982964,597.1128654,0.00982964,0.528691471,0,718,-
Sat Apr 13 15:41:33 CDT 2019,41:33.3,-88.19036884,41.83028286,19.791338,11,183,1.2,-0.91937345,7.374141,6.0716953,0.08650578,600.3937054,0.086505778,0.518929183,0,718,-
Sat Apr 13 15:41:34 CDT 2019,41:34.3,-88.19036533,41.83047722,20.035513,11,184,0,-0.9768343,7.795521,7.029376,0.09363085,603.6745453,0.09363085,0.616552055,0,718,-
Sat Apr 13 15:41:35 CDT 2019,41:35.3,-88.19037174,41.83063881,19.880642,11,184,359.5,-1.4173675,6.9719152,6.6079965,0.008796036,603.6745453,0.009512186,0.559930801,0,718,-
Sat Apr 13 15:41:36 CDT 2019,41:36.3,-88.19035944,41.83083662,20.290483,10,186,0.1,-0.45968673,7.2209125,6.0525417,-0.019405007,610.2362251,-0.019405007,0.516976714,0,718,-
Sat Apr 13 15:41:37 CDT 2019,41:37.3,-88.19035815,41.83099566,20.200804,10,186,359.8,-0.7278373,6.6271505,6.6654577,-0.008678354,610.2362251,-0.008678354,0.579455435,0,718,-
Sat Apr 13 15:41:38 CDT 2019,41:38.3,-88.19035029,41.83118466,20.34001,10,185,0.1,-0.91937345,7.2783732,7.7189064,0.10452622,606.9553852,0.112874925,0.70050776,0,718,-
Sat Apr 13 15:41:39 CDT 2019,41:39.3,-88.19033821,41.8313601,19.710009,10,185,0.5,-1.5897499,7.335834,8.255207,0.15636164,606.9553852,0.156361639,0.741509378,0,718,-
Sat Apr 13 15:41:40 CDT 2019,41:40.3,-88.19033352,41.83151458,18.68241,11,185,0.8,-0.6703765,6.6654577,6.0525417,-0.060679555,606.9553852,-0.060679555,0.49745214,0,718,-
Sat Apr 13 15:41:41 CDT 2019,41:41.3,-88.19033919,41.83168525,19.012367,11,185,359.5,0.19153613,6.531382,5.861006,-0.08540589,606.9553852,-0.085405894,0.49745214,0,718,-
Sat Apr 13 15:41:42 CDT 2019,41:42.3,-88.19033688,41.83188281,19.130669,11,184,359.5,-0.19153613,7.2783732,6.0525417,-0.015853584,603.6745453,-0.015853584,0.516976714,0,718,-
Sat Apr 13 15:41:43 CDT 2019,41:43.3,-88.19033082,41.8320468,18.670025,11,185,0.7,-0.82360536,8.523358,6.991069,0.14585584,606.9553852,0.145855844,0.612647176,0,718,-
Sat Apr 13 15:41:44 CDT 2019,41:44.3,-88.19033084,41.83224368,19.100317,12,185,1.2,-0.38307226,7.393295,5.765238,0.07383189,606.9553852,0.073831894,0.487689883,0,718,-
Sat Apr 13 15:41:45 CDT 2019,41:45.3,-88.19031516,41.83241244,19.430164,11,184,1,-1.8770541,7.5848308,6.5122285,0.05586356,603.6745453,0.055863559,0.56383568,0,718,-
Sat Apr 13 15:41:46 CDT 2019,41:46.3,-88.19029736,41.832587,19.431608,10,185,1.3,-1.4173675,6.6271505,5.861006,-0.0676586,606.9553852,-0.067658603,0.49745214,0,718,-
Sat Apr 13 15:41:47 CDT 2019,41:47.3,-88.19027659,41.83278748,19.731226,11,184,2.4,-1.1875241,6.9144545,6.0142345,-0.03903061,603.6745453,-0.039030612,0.513071775,0,718,-
Sat Apr 13 15:41:48 CDT 2019,41:48.3,-88.19028694,41.83297055,20.381186,12,184,1,-1.7812861,6.5696893,5.803545,0.047170363,603.6745453,0.047170363,0.491594791,0,718,-
Sat Apr 13 15:41:49 CDT 2019,41:49.3,-88.19026817,41.83312338,19.280584,12,186,1.1,-0.5746084,7.8912888,7.029376,0.09786862,610.2362251,0.097868621,0.616552055,0,718,-
Sat Apr 13 15:41:50 CDT 2019,41:50.3,-88.19027105,41.83325408,17.67,13,186,359.9,-1.6663644,7.872135,7.9487495,0.17196733,610.2362251,0.171967328,0.710270047,0,718,-
Sat Apr 13 15:41:51 CDT 2019,41:51.3,-88.19027562,41.83345704,19.400835,13,187,0.5,-1.8579005,6.9527617,6.2823853,0.057673745,613.517065,0.057673745,0.540406227,0,718,-
Sat Apr 13 15:41:52 CDT 2019,41:52.3,-88.19026652,41.83362732,19.291891,13,186,1,-1.5514427,6.244078,5.841852,-0.095130384,610.2362251,-0.095130384,0.4954997,0,718,-
Sat Apr 13 15:41:53 CDT 2019,41:53.3,-88.19026306,41.83378609,19.200441,13,188,0.2,-2.183512,7.4507556,6.9527617,0.081406295,616.797905,0.081406295,0.608742237,0,718,-
Sat Apr 13 15:41:54 CDT 2019,41:54.3,-88.19028016,41.83395553,18.980042,14,188,359.2,-1.7429788,6.8569937,7.0102224,0.034280002,616.797905,0.034280002,0.614599645,0,718,-
Sat Apr 13 15:41:55 CDT 2019,41:55.3,-88.19029338,41.83417528,20.000723,15,189,359.9,-1.532289,7.642292,7.3549876,0.04999491,620.0787449,0.049994908,0.649743855,0,718,-
Sat Apr 13 15:41:56 CDT 2019,41:56.3,-88.19028325,41.83438761,21.280941,14,188,0.3,-1.7812861,6.7229185,6.033388,-0.04244834,616.797905,-0.042448342,0.515024245,0,718,-
Sat Apr 13 15:41:57 CDT 2019,41:57.3,-88.1902654,41.83452596,19.75057,13,189,0.5,-1.3982137,6.6271505,6.14831,-0.048538268,620.0787449,-0.048538268,0.526739061,0,718,-
Sat Apr 13 15:41:58 CDT 2019,41:58.3,-88.19026998,41.83469529,19.11,14,190,0,-0.40222588,7.929596,7.335834,0.025618188,623.3595848,0.025618188,0.647791445,0,718,-
Sat Apr 13 15:41:59 CDT 2019,41:59.3,-88.19027064,41.8348801,19.57004,14,190,0.2,-1.8004397,7.7189064,7.1826053,0.06732609,623.3595848,0.067326091,0.63217175,0,718,-
Sat Apr 13 15:42:00 CDT 2019,42:00.3,-88.19027344,41.83504479,19.020674,14,191,0.2,-0.5746084,6.83784,5.746084,-0.06865877,626.6404247,-0.070620537,0.503309548,0,718,-
Sat Apr 13 15:42:01 CDT 2019,42:01.3,-88.19029906,41.83509757,16.330002,14,189,358.6,-2.2026656,7.201759,6.8569937,0.05723232,620.0787449,0.05723232,0.59897995,0,718,-
Sat Apr 13 15:42:02 CDT 2019,42:02.3,-88.19028476,41.83527159,17.130024,15,189,359.6,-1.1492168,6.8761473,6.167464,-0.042706415,620.0787449,-0.042706415,0.528691471,0,718,-
Sat Apr 13 15:42:03 CDT 2019,42:03.3,-88.19029924,41.83539739,16.470366,15,189,358.8,-1.5705963,6.3781533,6.6654577,-0.027054906,620.0787449,-0.027054906,0.579455435,0,718,-
Sat Apr 13 15:42:04 CDT 2019,42:04.3,-88.19028104,41.83549711,15.630541,16,191,0.1,-1.8004397,6.435614,6.435614,-0.03526032,626.6404247,-0.03526032,0.556025863,0,718,-
Sat Apr 13 15:42:05 CDT 2019,42:05.3,-88.19030659,41.83567247,16.38011,15,190,358.3,-1.6472107,6.493075,6.493075,-0.030014694,623.3595848,-0.030014694,0.561883271,0,718,-
Sat Apr 13 15:42:06 CDT 2019,42:06.3,-88.19031343,41.83582061,16.080526,16,190,358.5,-1.2449849,6.493075,6.3781533,-0.013204932,623.3595848,-0.013204932,0.550168514,0,718,-
Sat Apr 13 15:42:08 CDT 2019,42:07.3,-88.19026915,41.83623957,18.880447,18,190,1.5,-0.40222588,6.83784,6.799533,0.002843142,623.3595848,0.002843142,0.593122602,0,718,-
Sat Apr 13 15:42:08 CDT 2019,42:08.3,-88.19026915,41.83623957,18.880447,18,190,1.5,-1.9153614,6.7803793,6.9144545,0.02529651,623.3595848,0.025296509,0.604837358,0,718,-
Sat Apr 13 15:42:09 CDT 2019,42:09.3,-88.19025986,41.83640202,18.270012,12,190,1.7,-2.1452048,6.7803793,6.7612257,0.027414374,623.3595848,0.027414374,0.589217663,0,718,-
